GEO UID,ProvCode,ProvNom,CDcode,CDnom,DAnom,Total,Car,Public,Walk,Bike,Other
35210756,35,Ontario,21,Peel,756,455,335,60,45,0,15
35210757,35,Ontario,21,Peel,757,225,195,15,20,0,0
35210758,35,Ontario,21,Peel,758,115,100,0,10,0,10
35210759,35,Ontario,21,Peel,759,170,145,25,0,0,0
35210764,35,Ontario,21,Peel,764,95,85,0,0,0,0
35210766,35,Ontario,21,Peel,766,240,155,70,20,0,0
35210772,35,Ontario,21,Peel,772,340,220,90,15,0,15
35210773,35,Ontario,21,Peel,773,115,110,10,0,0,0
35210774,35,Ontario,21,Peel,774,175,160,0,0,0,10
35210775,35,Ontario,21,Peel,775,130,105,0,0,0,20
35210776,35,Ontario,21,Peel,776,110,100,0,0,0,0
35210777,35,Ontario,21,Peel,777,75,65,10,0,0,0
35210778,35,Ontario,21,Peel,778,100,80,0,0,0,10
35210779,35,Ontario,21,Peel,779,325,265,40,0,0,10
35210781,35,Ontario,21,Peel,781,165,140,25,0,0,0
35210782,35,Ontario,21,Peel,782,105,95,15,0,0,0
35210783,35,Ontario,21,Peel,783,185,130,30,0,0,25
35210784,35,Ontario,21,Peel,784,90,90,0,0,0,0
35210785,35,Ontario,21,Peel,785,90,70,15,0,0,0
35210786,35,Ontario,21,Peel,786,515,405,75,15,0,25
35210787,35,Ontario,21,Peel,787,210,195,0,0,0,0
35210788,35,Ontario,21,Peel,788,110,90,10,0,0,0
35210789,35,Ontario,21,Peel,789,275,200,60,15,0,0
35210790,35,Ontario,21,Peel,790,115,100,15,0,0,0
35210791,35,Ontario,21,Peel,791,105,85,0,0,0,10
35210792,35,Ontario,21,Peel,792,235,210,0,10,0,10
35210793,35,Ontario,21,Peel,793,155,125,10,0,0,20
35210794,35,Ontario,21,Peel,794,210,165,35,0,0,15
35210795,35,Ontario,21,Peel,795,180,140,10,15,0,15
35210796,35,Ontario,21,Peel,796,135,125,15,0,0,0
35210797,35,Ontario,21,Peel,797,65,55,0,0,0,0
35210798,35,Ontario,21,Peel,798,205,185,15,0,0,0
35210799,35,Ontario,21,Peel,799,150,135,15,0,0,0
35210800,35,Ontario,21,Peel,800,90,75,10,0,0,0
35210801,35,Ontario,21,Peel,801,140,110,15,0,0,0
35210802,35,Ontario,21,Peel,802,265,200,50,15,0,0
35210803,35,Ontario,21,Peel,803,85,65,0,10,0,0
35210804,35,Ontario,21,Peel,804,145,110,30,0,0,0
35210806,35,Ontario,21,Peel,806,90,80,15,0,0,0
35210807,35,Ontario,21,Peel,807,140,105,25,0,0,0
35210808,35,Ontario,21,Peel,808,85,75,10,0,0,0
35210809,35,Ontario,21,Peel,809,80,75,0,0,0,0
35210811,35,Ontario,21,Peel,811,285,255,30,0,0,0
35210812,35,Ontario,21,Peel,812,360,310,25,0,0,15
35210815,35,Ontario,21,Peel,815,120,80,25,10,0,10
35210816,35,Ontario,21,Peel,816,275,205,50,10,0,0
35210826,35,Ontario,21,Peel,826,405,325,45,20,0,15
35210827,35,Ontario,21,Peel,827,95,80,10,0,0,0
35210828,35,Ontario,21,Peel,828,115,110,0,0,0,0
35210829,35,Ontario,21,Peel,829,125,110,0,0,0,0
35210830,35,Ontario,21,Peel,830,335,305,20,15,0,0
35210831,35,Ontario,21,Peel,831,185,165,0,15,0,0
35210832,35,Ontario,21,Peel,832,210,185,15,10,0,0
35210833,35,Ontario,21,Peel,833,150,125,15,15,0,0
35210834,35,Ontario,21,Peel,834,185,155,15,10,0,0
35210835,35,Ontario,21,Peel,835,125,120,0,0,0,0
35210836,35,Ontario,21,Peel,836,95,65,0,10,0,0
35210837,35,Ontario,21,Peel,837,145,125,20,0,0,0
35210838,35,Ontario,21,Peel,838,155,150,0,0,0,0
35210839,35,Ontario,21,Peel,839,150,145,0,0,0,0
35210840,35,Ontario,21,Peel,840,185,160,15,0,0,10
35210841,35,Ontario,21,Peel,841,140,120,10,0,0,0
35210842,35,Ontario,21,Peel,842,390,325,50,0,0,10
35210843,35,Ontario,21,Peel,843,80,70,0,0,0,0
35210844,35,Ontario,21,Peel,844,410,290,60,40,0,20
35210845,35,Ontario,21,Peel,845,225,195,25,10,0,0
35210846,35,Ontario,21,Peel,846,115,110,0,0,0,0
35210847,35,Ontario,21,Peel,847,200,185,15,0,0,0
35210848,35,Ontario,21,Peel,848,70,65,0,0,0,0
35210849,35,Ontario,21,Peel,849,165,125,30,0,0,0
35210850,35,Ontario,21,Peel,850,395,295,80,10,0,10
35210851,35,Ontario,21,Peel,851,390,265,100,15,0,0
35210852,35,Ontario,21,Peel,852,440,360,55,10,0,15
35210855,35,Ontario,21,Peel,855,245,195,35,0,0,10
35210862,35,Ontario,21,Peel,862,1140,875,195,40,10,25
35210876,35,Ontario,21,Peel,876,425,320,65,25,0,15
35210878,35,Ontario,21,Peel,878,50,35,0,0,0,0
35210886,35,Ontario,21,Peel,886,160,140,0,0,0,10
35210887,35,Ontario,21,Peel,887,110,75,10,10,0,25
35210889,35,Ontario,21,Peel,889,120,95,15,0,0,0
35210890,35,Ontario,21,Peel,890,175,150,30,0,0,0
35210891,35,Ontario,21,Peel,891,185,165,10,0,0,10
35210896,35,Ontario,21,Peel,896,255,220,25,0,0,0
35210897,35,Ontario,21,Peel,897,145,140,0,0,0,0
35210898,35,Ontario,21,Peel,898,160,100,40,0,0,10
35210899,35,Ontario,21,Peel,899,135,100,15,0,0,15
35210900,35,Ontario,21,Peel,900,175,125,50,0,0,0
35210901,35,Ontario,21,Peel,901,220,185,25,0,0,0
35210902,35,Ontario,21,Peel,902,150,130,10,0,0,0
35210903,35,Ontario,21,Peel,903,120,85,30,0,0,0
35210905,35,Ontario,21,Peel,905,195,160,25,10,0,0
35210906,35,Ontario,21,Peel,906,175,155,15,0,0,0
35210908,35,Ontario,21,Peel,908,165,120,30,10,0,0
35210910,35,Ontario,21,Peel,910,90,60,25,0,0,0
35210911,35,Ontario,21,Peel,911,125,110,10,0,0,0
35210912,35,Ontario,21,Peel,912,200,170,25,0,0,0
35210913,35,Ontario,21,Peel,913,365,275,75,0,0,0
35210914,35,Ontario,21,Peel,914,285,220,40,0,0,20
35210922,35,Ontario,21,Peel,922,275,220,40,0,0,10
35210923,35,Ontario,21,Peel,923,170,155,15,10,0,0
35210926,35,Ontario,21,Peel,926,190,185,0,0,0,0
35210927,35,Ontario,21,Peel,927,75,75,0,0,0,0
35210928,35,Ontario,21,Peel,928,70,65,10,0,0,0
35210929,35,Ontario,21,Peel,929,130,105,15,0,0,0
35210930,35,Ontario,21,Peel,930,145,95,35,10,0,0
35210931,35,Ontario,21,Peel,931,90,90,0,0,0,0
35210932,35,Ontario,21,Peel,932,60,55,0,0,0,0
35210933,35,Ontario,21,Peel,933,120,105,10,0,0,0
35210934,35,Ontario,21,Peel,934,210,180,20,0,0,0
35210935,35,Ontario,21,Peel,935,115,100,10,0,0,0
35210936,35,Ontario,21,Peel,936,240,185,35,10,0,10
35210937,35,Ontario,21,Peel,937,175,165,0,0,0,0
35210938,35,Ontario,21,Peel,938,245,215,15,10,0,0
35210939,35,Ontario,21,Peel,939,175,150,10,0,0,15
35210940,35,Ontario,21,Peel,940,75,60,0,0,0,10
35210941,35,Ontario,21,Peel,941,70,70,0,0,0,0
35210942,35,Ontario,21,Peel,942,165,145,0,0,10,0
35210943,35,Ontario,21,Peel,943,90,80,10,0,0,0
35210944,35,Ontario,21,Peel,944,350,330,15,0,0,0
35210945,35,Ontario,21,Peel,945,230,200,15,0,0,10
35210946,35,Ontario,21,Peel,946,410,385,15,0,0,0
35210947,35,Ontario,21,Peel,947,220,215,10,0,0,0
35210948,35,Ontario,21,Peel,948,90,80,10,0,0,0
35210949,35,Ontario,21,Peel,949,210,180,15,15,0,0
35210951,35,Ontario,21,Peel,951,120,95,0,0,0,20
35210952,35,Ontario,21,Peel,952,225,215,10,0,0,0
35210953,35,Ontario,21,Peel,953,150,130,10,0,0,0
35210954,35,Ontario,21,Peel,954,195,170,15,0,0,0
35210955,35,Ontario,21,Peel,955,170,160,0,0,0,0
35210956,35,Ontario,21,Peel,956,120,105,10,0,0,0
35210957,35,Ontario,21,Peel,957,305,250,25,20,0,15
35210958,35,Ontario,21,Peel,958,95,80,10,0,0,0
35210959,35,Ontario,21,Peel,959,340,260,70,0,0,0
35210961,35,Ontario,21,Peel,961,460,400,40,15,0,10
35210964,35,Ontario,21,Peel,964,170,155,0,0,0,0
35210967,35,Ontario,21,Peel,967,60,60,0,0,0,0
35210970,35,Ontario,21,Peel,970,95,80,10,0,0,0
35210972,35,Ontario,21,Peel,972,65,65,0,0,0,0
35210973,35,Ontario,21,Peel,973,80,65,10,0,0,0
35210974,35,Ontario,21,Peel,974,275,220,20,20,0,0
35210975,35,Ontario,21,Peel,975,205,150,60,0,0,0
35210976,35,Ontario,21,Peel,976,495,360,85,20,10,15
35210977,35,Ontario,21,Peel,977,255,225,30,0,0,0
35210981,35,Ontario,21,Peel,981,180,145,30,0,0,0
35210984,35,Ontario,21,Peel,984,365,280,40,35,0,10
35210985,35,Ontario,21,Peel,985,215,170,30,10,0,0
35210989,35,Ontario,21,Peel,989,275,215,30,25,0,0
35210993,35,Ontario,21,Peel,993,115,110,0,0,0,0
35210996,35,Ontario,21,Peel,996,160,130,0,10,0,10
35210997,35,Ontario,21,Peel,997,340,255,50,35,0,0
35210998,35,Ontario,21,Peel,998,160,135,20,0,0,0
35210999,35,Ontario,21,Peel,999,115,95,15,0,0,0
35211000,35,Ontario,21,Peel,1000,80,65,15,0,0,0
35211001,35,Ontario,21,Peel,1001,115,100,15,0,0,0
35211003,35,Ontario,21,Peel,1003,185,175,0,0,0,0
35211005,35,Ontario,21,Peel,1005,215,175,25,15,0,0
35211006,35,Ontario,21,Peel,1006,180,115,50,10,0,0
35211007,35,Ontario,21,Peel,1007,200,155,30,10,0,0
35211008,35,Ontario,21,Peel,1008,235,190,15,15,0,20
35211009,35,Ontario,21,Peel,1009,210,160,45,0,0,0
35211010,35,Ontario,21,Peel,1010,110,105,0,0,0,0
35211011,35,Ontario,21,Peel,1011,70,65,0,0,0,0
35211013,35,Ontario,21,Peel,1013,100,80,20,0,0,0
35211014,35,Ontario,21,Peel,1014,295,235,35,20,0,10
35211016,35,Ontario,21,Peel,1016,160,150,0,0,0,0
35211017,35,Ontario,21,Peel,1017,185,140,50,0,0,0
35211018,35,Ontario,21,Peel,1018,140,135,0,0,0,0
35211019,35,Ontario,21,Peel,1019,175,175,0,0,0,0
35211021,35,Ontario,21,Peel,1021,100,70,25,0,0,0
35211022,35,Ontario,21,Peel,1022,90,85,10,0,0,0
35211023,35,Ontario,21,Peel,1023,105,95,15,0,0,0
35211024,35,Ontario,21,Peel,1024,350,270,60,10,0,0
35211025,35,Ontario,21,Peel,1025,410,360,35,0,0,15
35211031,35,Ontario,21,Peel,1031,140,130,0,0,0,0
35211033,35,Ontario,21,Peel,1033,290,225,45,0,15,0
35211034,35,Ontario,21,Peel,1034,835,670,120,20,0,25
35211035,35,Ontario,21,Peel,1035,125,100,15,0,0,0
35211036,35,Ontario,21,Peel,1036,300,255,30,0,0,15
35211037,35,Ontario,21,Peel,1037,155,100,35,0,0,15
35211038,35,Ontario,21,Peel,1038,140,115,20,0,0,0
35211039,35,Ontario,21,Peel,1039,195,185,10,0,0,0
35211044,35,Ontario,21,Peel,1044,300,265,30,0,0,0
35211046,35,Ontario,21,Peel,1046,280,255,30,0,0,0
35211052,35,Ontario,21,Peel,1052,155,145,15,0,0,0
35211053,35,Ontario,21,Peel,1053,220,145,70,0,0,0
35211054,35,Ontario,21,Peel,1054,180,125,35,15,0,0
35211055,35,Ontario,21,Peel,1055,290,255,30,0,0,0
35211056,35,Ontario,21,Peel,1056,275,190,70,15,0,0
35211057,35,Ontario,21,Peel,1057,320,245,80,0,0,0
35211058,35,Ontario,21,Peel,1058,80,70,10,0,0,0
35211059,35,Ontario,21,Peel,1059,235,165,35,0,0,0
35211060,35,Ontario,21,Peel,1060,130,95,25,15,0,0
35211061,35,Ontario,21,Peel,1061,115,90,0,15,0,0
35211065,35,Ontario,21,Peel,1065,90,35,50,0,0,0
35211066,35,Ontario,21,Peel,1066,130,90,30,10,0,0
35211067,35,Ontario,21,Peel,1067,105,45,55,0,0,0
35211068,35,Ontario,21,Peel,1068,185,145,25,0,0,0
35211069,35,Ontario,21,Peel,1069,165,135,25,0,0,0
35211070,35,Ontario,21,Peel,1070,110,70,30,10,0,0
35211071,35,Ontario,21,Peel,1071,80,50,15,0,0,20
35211072,35,Ontario,21,Peel,1072,245,200,40,0,0,0
35211073,35,Ontario,21,Peel,1073,160,125,25,0,0,0
35211074,35,Ontario,21,Peel,1074,300,235,55,0,0,10
35211077,35,Ontario,21,Peel,1077,500,335,145,10,0,0
35211078,35,Ontario,21,Peel,1078,95,80,15,0,0,0
35211079,35,Ontario,21,Peel,1079,290,225,60,10,0,0
35211080,35,Ontario,21,Peel,1080,135,105,20,0,0,0
35211081,35,Ontario,21,Peel,1081,210,140,70,0,0,0
35211082,35,Ontario,21,Peel,1082,115,60,40,10,0,0
35211083,35,Ontario,21,Peel,1083,75,55,20,0,0,0
35211084,35,Ontario,21,Peel,1084,275,205,65,10,0,0
35211085,35,Ontario,21,Peel,1085,100,75,0,10,0,0
35211086,35,Ontario,21,Peel,1086,285,185,80,0,0,15
35211087,35,Ontario,21,Peel,1087,290,215,75,0,0,0
35211088,35,Ontario,21,Peel,1088,200,130,75,0,0,0
35211089,35,Ontario,21,Peel,1089,235,175,50,0,0,10
35211090,35,Ontario,21,Peel,1090,385,245,125,15,0,0
35211091,35,Ontario,21,Peel,1091,190,155,30,0,0,0
35211092,35,Ontario,21,Peel,1092,255,165,85,0,0,0
35211093,35,Ontario,21,Peel,1093,130,105,25,0,0,0
35211094,35,Ontario,21,Peel,1094,135,100,30,0,0,0
35211095,35,Ontario,21,Peel,1095,210,175,30,0,0,0
35211096,35,Ontario,21,Peel,1096,215,160,45,0,0,0
35211097,35,Ontario,21,Peel,1097,90,70,10,0,0,0
35211098,35,Ontario,21,Peel,1098,220,185,15,20,0,0
35211099,35,Ontario,21,Peel,1099,195,150,40,0,0,0
35211102,35,Ontario,21,Peel,1102,240,165,60,0,0,0
35211103,35,Ontario,21,Peel,1103,220,140,70,0,0,10
35211104,35,Ontario,21,Peel,1104,180,140,40,0,0,0
35211105,35,Ontario,21,Peel,1105,155,135,25,0,0,0
35211106,35,Ontario,21,Peel,1106,75,65,10,0,0,0
35211107,35,Ontario,21,Peel,1107,70,60,0,0,0,0
35211108,35,Ontario,21,Peel,1108,355,240,100,0,0,10
35211109,35,Ontario,21,Peel,1109,230,200,25,0,0,0
35211110,35,Ontario,21,Peel,1110,110,80,20,0,0,0
35211111,35,Ontario,21,Peel,1111,165,135,30,0,0,0
35211112,35,Ontario,21,Peel,1112,200,145,50,0,0,0
35211113,35,Ontario,21,Peel,1113,620,490,120,0,0,0
35211114,35,Ontario,21,Peel,1114,275,215,40,10,0,0
35211120,35,Ontario,21,Peel,1120,160,130,20,0,0,15
35211121,35,Ontario,21,Peel,1121,125,115,0,0,0,0
35211122,35,Ontario,21,Peel,1122,300,275,15,0,0,0
35211123,35,Ontario,21,Peel,1123,145,130,0,0,0,0
35211124,35,Ontario,21,Peel,1124,250,160,75,0,0,10
35211125,35,Ontario,21,Peel,1125,215,195,25,0,0,0
35211126,35,Ontario,21,Peel,1126,140,130,0,0,0,0
35211127,35,Ontario,21,Peel,1127,250,215,20,0,0,10
35211128,35,Ontario,21,Peel,1128,215,205,15,0,0,0
35211130,35,Ontario,21,Peel,1130,175,165,0,0,0,0
35211131,35,Ontario,21,Peel,1131,170,145,25,0,0,0
35211132,35,Ontario,21,Peel,1132,160,150,15,0,0,0
35211133,35,Ontario,21,Peel,1133,80,65,0,0,0,0
35211134,35,Ontario,21,Peel,1134,130,105,30,0,0,0
35211135,35,Ontario,21,Peel,1135,330,305,15,10,0,0
35211136,35,Ontario,21,Peel,1136,100,75,15,0,0,0
35211137,35,Ontario,21,Peel,1137,320,285,25,0,0,0
35211138,35,Ontario,21,Peel,1138,100,80,20,0,0,0
35211140,35,Ontario,21,Peel,1140,110,70,20,10,0,0
35211141,35,Ontario,21,Peel,1141,155,140,15,0,0,0
35211142,35,Ontario,21,Peel,1142,220,210,0,0,0,0
35211143,35,Ontario,21,Peel,1143,305,275,20,0,0,0
35211144,35,Ontario,21,Peel,1144,125,115,10,0,0,0
35211145,35,Ontario,21,Peel,1145,105,100,0,0,0,0
35211146,35,Ontario,21,Peel,1146,370,290,60,0,0,10
35211147,35,Ontario,21,Peel,1147,145,135,0,0,0,0
35211148,35,Ontario,21,Peel,1148,145,115,30,0,0,0
35211149,35,Ontario,21,Peel,1149,120,100,15,0,0,0
35211150,35,Ontario,21,Peel,1150,150,135,0,0,0,0
35211151,35,Ontario,21,Peel,1151,385,340,30,0,0,10
35211152,35,Ontario,21,Peel,1152,315,295,10,0,0,0
35211155,35,Ontario,21,Peel,1155,40,35,0,0,0,0
35211156,35,Ontario,21,Peel,1156,220,190,25,0,0,0
35211158,35,Ontario,21,Peel,1158,110,100,0,0,0,0
35211159,35,Ontario,21,Peel,1159,635,555,50,0,0,25
35211160,35,Ontario,21,Peel,1160,220,195,20,0,0,0
35211162,35,Ontario,21,Peel,1162,220,190,25,0,0,0
35211170,35,Ontario,21,Peel,1170,365,295,60,0,0,10
35211174,35,Ontario,21,Peel,1174,320,280,15,0,0,25
35211176,35,Ontario,21,Peel,1176,260,230,25,0,0,0
35211177,35,Ontario,21,Peel,1177,80,75,10,0,0,0
35211179,35,Ontario,21,Peel,1179,220,200,0,0,0,0
35211180,35,Ontario,21,Peel,1180,255,230,15,0,0,0
35211181,35,Ontario,21,Peel,1181,305,280,10,0,0,10
35211182,35,Ontario,21,Peel,1182,365,310,40,0,0,15
35211183,35,Ontario,21,Peel,1183,95,90,0,0,0,0
35211196,35,Ontario,21,Peel,1196,110,105,0,0,0,0
35211205,35,Ontario,21,Peel,1205,150,140,0,0,0,0
35211206,35,Ontario,21,Peel,1206,385,365,0,0,0,15
35211207,35,Ontario,21,Peel,1207,220,210,0,10,0,0
35211209,35,Ontario,21,Peel,1209,475,465,0,0,0,0
35211210,35,Ontario,21,Peel,1210,215,200,0,0,0,0
35211211,35,Ontario,21,Peel,1211,195,180,0,0,0,15
35211215,35,Ontario,21,Peel,1215,170,135,0,0,0,25
35211216,35,Ontario,21,Peel,1216,180,170,0,0,0,0
35211218,35,Ontario,21,Peel,1218,135,135,0,0,0,0
35211221,35,Ontario,21,Peel,1221,180,170,0,0,0,0
35211222,35,Ontario,21,Peel,1222,160,145,0,0,0,0
35211223,35,Ontario,21,Peel,1223,320,310,0,0,0,15
35211224,35,Ontario,21,Peel,1224,155,145,0,10,0,0
35211227,35,Ontario,21,Peel,1227,60,60,0,0,0,0
35211228,35,Ontario,21,Peel,1228,110,100,10,0,0,0
35211229,35,Ontario,21,Peel,1229,340,330,0,0,0,0
35211230,35,Ontario,21,Peel,1230,55,55,0,0,0,0
35211231,35,Ontario,21,Peel,1231,60,60,0,0,0,0
35211232,35,Ontario,21,Peel,1232,120,105,0,0,0,0
35211242,35,Ontario,21,Peel,1242,260,245,0,0,0,0
35211243,35,Ontario,21,Peel,1243,105,90,10,0,0,0
35211244,35,Ontario,21,Peel,1244,230,200,20,10,0,0
35211245,35,Ontario,21,Peel,1245,265,230,0,20,0,0
35211246,35,Ontario,21,Peel,1246,300,265,15,10,0,10
35211248,35,Ontario,21,Peel,1248,425,385,15,0,0,25
35211249,35,Ontario,21,Peel,1249,85,80,0,0,0,0
35211250,35,Ontario,21,Peel,1250,55,55,0,0,0,0
35211251,35,Ontario,21,Peel,1251,235,230,0,0,0,0
35211253,35,Ontario,21,Peel,1253,295,285,0,0,0,0
35211254,35,Ontario,21,Peel,1254,385,340,35,0,0,0
35211255,35,Ontario,21,Peel,1255,380,300,60,0,0,10
35211256,35,Ontario,21,Peel,1256,315,275,30,0,10,0
35211257,35,Ontario,21,Peel,1257,100,90,0,0,0,0
35211258,35,Ontario,21,Peel,1258,275,260,10,0,0,0
35211259,35,Ontario,21,Peel,1259,640,435,150,25,0,25
35211262,35,Ontario,21,Peel,1262,120,110,0,0,0,0
35211263,35,Ontario,21,Peel,1263,80,75,0,0,0,0
35211264,35,Ontario,21,Peel,1264,190,175,0,10,0,0
35211265,35,Ontario,21,Peel,1265,190,185,0,0,0,0
35211266,35,Ontario,21,Peel,1266,165,155,0,0,0,15
35211267,35,Ontario,21,Peel,1267,205,175,30,0,0,0
35211268,35,Ontario,21,Peel,1268,165,145,20,0,0,0
35211269,35,Ontario,21,Peel,1269,125,100,15,0,0,0
35211270,35,Ontario,21,Peel,1270,275,210,45,15,0,0
35211271,35,Ontario,21,Peel,1271,105,90,10,0,0,0
35211272,35,Ontario,21,Peel,1272,305,210,65,15,0,20
35211273,35,Ontario,21,Peel,1273,370,305,55,10,0,0
35211274,35,Ontario,21,Peel,1274,350,280,55,10,0,0
35211275,35,Ontario,21,Peel,1275,205,160,35,0,0,10
35211276,35,Ontario,21,Peel,1276,115,90,25,0,0,0
35211277,35,Ontario,21,Peel,1277,235,160,45,25,0,0
35211278,35,Ontario,21,Peel,1278,270,245,15,0,0,10
35211281,35,Ontario,21,Peel,1281,245,210,15,20,0,0
35211282,35,Ontario,21,Peel,1282,225,190,30,0,0,0
35211283,35,Ontario,21,Peel,1283,225,170,40,0,0,0
35211284,35,Ontario,21,Peel,1284,370,270,85,15,0,0
35211285,35,Ontario,21,Peel,1285,275,250,10,10,0,0
35211286,35,Ontario,21,Peel,1286,180,170,20,0,0,0
35211287,35,Ontario,21,Peel,1287,130,100,15,0,0,10
35211288,35,Ontario,21,Peel,1288,265,205,25,10,0,15
35211289,35,Ontario,21,Peel,1289,205,130,20,20,0,25
35211290,35,Ontario,21,Peel,1290,135,105,15,10,0,0
35211291,35,Ontario,21,Peel,1291,395,295,65,30,0,0
35211292,35,Ontario,21,Peel,1292,240,190,30,10,0,0
35211293,35,Ontario,21,Peel,1293,75,45,10,10,0,0
35211294,35,Ontario,21,Peel,1294,210,190,10,0,0,15
35211297,35,Ontario,21,Peel,1297,160,130,20,0,0,0
35211310,35,Ontario,21,Peel,1310,655,370,270,0,0,0
35211312,35,Ontario,21,Peel,1312,150,95,35,0,0,10
35211313,35,Ontario,21,Peel,1313,380,230,145,0,0,10
35211316,35,Ontario,21,Peel,1316,195,165,25,0,0,0
35211317,35,Ontario,21,Peel,1317,195,165,25,0,0,0
35211318,35,Ontario,21,Peel,1318,230,200,25,0,0,0
35211319,35,Ontario,21,Peel,1319,220,190,30,0,0,0
35211320,35,Ontario,21,Peel,1320,280,195,85,0,0,0
35211321,35,Ontario,21,Peel,1321,505,365,125,0,0,0
35211322,35,Ontario,21,Peel,1322,345,280,55,0,0,0
35211323,35,Ontario,21,Peel,1323,325,240,80,0,0,0
35211324,35,Ontario,21,Peel,1324,175,105,70,0,0,0
35211325,35,Ontario,21,Peel,1325,415,310,85,0,0,15
35211336,35,Ontario,21,Peel,1336,180,145,20,20,0,0
35211337,35,Ontario,21,Peel,1337,100,90,10,0,0,0
35211338,35,Ontario,21,Peel,1338,50,45,0,0,0,0
35211339,35,Ontario,21,Peel,1339,140,110,25,0,0,0
35211349,35,Ontario,21,Peel,1349,245,225,10,0,0,10
35211350,35,Ontario,21,Peel,1350,225,215,10,0,0,0
35211351,35,Ontario,21,Peel,1351,200,175,20,0,0,0
35211352,35,Ontario,21,Peel,1352,205,170,25,0,0,0
35211353,35,Ontario,21,Peel,1353,195,160,20,10,0,0
35211354,35,Ontario,21,Peel,1354,95,90,0,0,0,0
35211355,35,Ontario,21,Peel,1355,245,225,15,0,0,0
35211356,35,Ontario,21,Peel,1356,125,115,15,0,0,0
35211357,35,Ontario,21,Peel,1357,130,95,20,10,0,10
35211358,35,Ontario,21,Peel,1358,295,255,40,0,0,0
35211359,35,Ontario,21,Peel,1359,190,175,10,0,0,0
35211362,35,Ontario,21,Peel,1362,370,340,0,0,0,10
35211363,35,Ontario,21,Peel,1363,200,135,30,0,0,35
35211364,35,Ontario,21,Peel,1364,270,230,30,0,0,0
35211365,35,Ontario,21,Peel,1365,225,200,0,0,0,0
35211366,35,Ontario,21,Peel,1366,210,185,25,0,0,0
35211367,35,Ontario,21,Peel,1367,95,85,0,0,0,0
35211369,35,Ontario,21,Peel,1369,315,260,35,15,0,0
35211370,35,Ontario,21,Peel,1370,240,195,40,0,0,0
35211371,35,Ontario,21,Peel,1371,285,205,60,15,0,0
35211375,35,Ontario,21,Peel,1375,115,105,15,0,0,0
35211376,35,Ontario,21,Peel,1376,125,125,0,0,0,0
35211386,35,Ontario,21,Peel,1386,240,230,0,10,0,0
35211394,35,Ontario,21,Peel,1394,365,325,35,0,0,0
35211397,35,Ontario,21,Peel,1397,350,315,25,0,0,0
35211399,35,Ontario,21,Peel,1399,485,400,75,0,0,10
35211403,35,Ontario,21,Peel,1403,555,460,80,0,0,0
35211405,35,Ontario,21,Peel,1405,670,375,240,35,0,20
35211407,35,Ontario,21,Peel,1407,445,410,30,0,0,0
35211415,35,Ontario,21,Peel,1415,155,130,20,0,0,0
35211416,35,Ontario,21,Peel,1416,695,505,175,10,0,10
35211417,35,Ontario,21,Peel,1417,400,335,55,0,0,10
35211419,35,Ontario,21,Peel,1419,375,285,75,0,0,15
35211421,35,Ontario,21,Peel,1421,565,425,110,20,0,15
35211422,35,Ontario,21,Peel,1422,380,310,65,10,0,0
35211425,35,Ontario,21,Peel,1425,330,290,20,15,0,0
35211426,35,Ontario,21,Peel,1426,630,525,55,30,10,0
35211428,35,Ontario,21,Peel,1428,240,210,10,10,0,0
35211430,35,Ontario,21,Peel,1430,320,295,25,0,0,10
35211432,35,Ontario,21,Peel,1432,515,390,90,20,10,10
35211439,35,Ontario,21,Peel,1439,470,385,50,0,0,35
35211440,35,Ontario,21,Peel,1440,530,430,85,0,0,15
35211442,35,Ontario,21,Peel,1442,515,325,110,60,0,15
35211443,35,Ontario,21,Peel,1443,545,340,170,40,0,0
35211444,35,Ontario,21,Peel,1444,145,140,0,0,0,0
35211446,35,Ontario,21,Peel,1446,325,250,20,0,15,25
35211447,35,Ontario,21,Peel,1447,630,390,180,40,0,20
35211448,35,Ontario,21,Peel,1448,140,80,35,30,0,0
35211454,35,Ontario,21,Peel,1454,575,435,125,10,0,0
35211455,35,Ontario,21,Peel,1455,235,145,80,10,0,10
35211459,35,Ontario,21,Peel,1459,260,220,40,0,0,0
35211464,35,Ontario,21,Peel,1464,340,270,50,15,0,10
35211465,35,Ontario,21,Peel,1465,355,300,35,10,0,0
35211466,35,Ontario,21,Peel,1466,310,245,55,0,0,10
35211471,35,Ontario,21,Peel,1471,295,280,0,10,0,0
35211472,35,Ontario,21,Peel,1472,140,95,35,10,0,0
35211473,35,Ontario,21,Peel,1473,245,195,30,10,0,0
35211474,35,Ontario,21,Peel,1474,335,220,70,30,0,10
35211475,35,Ontario,21,Peel,1475,110,95,10,10,0,0
35211476,35,Ontario,21,Peel,1476,1225,940,175,90,0,25
35211477,35,Ontario,21,Peel,1477,265,220,20,10,0,10
35211478,35,Ontario,21,Peel,1478,215,185,20,15,0,0
35211479,35,Ontario,21,Peel,1479,230,220,0,10,0,0
35211480,35,Ontario,21,Peel,1480,255,225,10,10,0,0
35211481,35,Ontario,21,Peel,1481,175,165,0,0,0,10
35211482,35,Ontario,21,Peel,1482,285,255,20,10,0,0
35211484,35,Ontario,21,Peel,1484,260,220,40,10,0,0
35211485,35,Ontario,21,Peel,1485,70,65,0,0,0,0
35211486,35,Ontario,21,Peel,1486,240,185,25,25,0,0
35211487,35,Ontario,21,Peel,1487,295,265,0,0,10,0
